run_id,dataset,hop,rep,seed,algorithm,query_count,lambda,gamma,theta_percentile,impact_weight,conflict_threshold,random_seed,max_iterations
Hop20Rep1-11_gamma100,Hop20Rep1-11,20,1,11,tdg_selection_no_candidate_vs_random,1024,45,100,90,15,70,0,5
Hop20Rep1-12_gamma0,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,1024,45,0,90,15,70,0,5
Hop20Rep1-12_gamma25,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,1024,45,25,90,15,70,0,5
Hop20Rep1-12_gamma50,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,1024,45,50,90,15,70,0,5
Hop20Rep1-12_gamma75,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,1024,45,75,90,15,70,0,5
Hop20Rep1-12_gamma100,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,1024,45,100,90,15,70,0,5
Hop20Rep1-13_gamma0,Hop20Rep1-13,20,1,13,tdg_selection_no_candidate_vs_random,1024,45,0,90,15,70,0,5
Hop20Rep1-13_gamma25,Hop20Rep1-13,20,1,13,tdg_selection_no_candidate_vs_random,1024,45,25,90,15,70,0,5
Hop20Rep1-13_gamma50,Hop20Rep1-13,20,1,13,tdg_selection_no_candidate_vs_random,1024,45,50,90,15,70,0,5
Hop20Rep1-13_gamma75,Hop20Rep1-13,20,1,13,tdg_selection_no_candidate_vs_random,1024,45,75,90,15,70,0,5
Hop20Rep1-13_gamma100,Hop20Rep1-13,20,1,13,tdg_selection_no_candidate_vs_random,1024,45,100,90,15,70,0,5
Hop20Rep1-14_gamma0,Hop20Rep1-14,20,1,14,tdg_selection_no_candidate_vs_random,1024,45,0,90,15,70,0,5
Hop20Rep1-14_gamma25,Hop20Rep1-14,20,1,14,tdg_selection_no_candidate_vs_random,1024,45,25,90,15,70,0,5
Hop20Rep1-14_gamma50,Hop20Rep1-14,20,1,14,tdg_selection_no_candidate_vs_random,1024,45,50,90,15,70,0,5
Hop20Rep1-14_gamma75,Hop20Rep1-14,20,1,14,tdg_selection_no_candidate_vs_random,1024,45,75,90,15,70,0,5
Hop20Rep1-14_gamma100,Hop20Rep1-14,20,1,14,tdg_selection_no_candidate_vs_random,1024,45,100,90,15,70,0,5
Hop20Rep1-15_gamma0,Hop20Rep1-15,20,1,15,tdg_selection_no_candidate_vs_random,1024,45,0,90,15,70,0,5
Hop20Rep1-15_gamma25,Hop20Rep1-15,20,1,15,tdg_selection_no_candidate_vs_random,1024,45,25,90,15,70,0,5
Hop20Rep1-15_gamma50,Hop20Rep1-15,20,1,15,tdg_selection_no_candidate_vs_random,1024,45,50,90,15,70,0,5
Hop20Rep1-15_gamma75,Hop20Rep1-15,20,1,15,tdg_selection_no_candidate_vs_random,1024,45,75,90,15,70,0,5
Hop20Rep1-15_gamma100,Hop20Rep1-15,20,1,15,tdg_selection_no_candidate_vs_random,1024,45,100,90,15,70,0,5
Hop20Rep1-16_gamma0,Hop20Rep1-16,20,1,16,tdg_selection_no_candidate_vs_random,1024,45,0,90,15,70,0,5
Hop20Rep1-16_gamma25,Hop20Rep1-16,20,1,16,tdg_selection_no_candidate_vs_random,1024,45,25,90,15,70,0,5
Hop20Rep1-16_gamma50,Hop20Rep1-16,20,1,16,tdg_selection_no_candidate_vs_random,1024,45,50,90,15,70,0,5
Hop20Rep1-16_gamma75,Hop20Rep1-16,20,1,16,tdg_selection_no_candidate_vs_random,1024,45,75,90,15,70,0,5
Hop20Rep1-16_gamma100,Hop20Rep1-16,20,1,16,tdg_selection_no_candidate_vs_random,1024,45,100,90,15,70,0,5
Hop20Rep1-17_gamma0,Hop20Rep1-17,20,1,17,tdg_selection_no_candidate_vs_random,1024,45,0,90,15,70,0,5
Hop20Rep1-17_gamma25,Hop20Rep1-17,20,1,17,tdg_selection_no_candidate_vs_random,1024,45,25,90,15,70,0,5
Hop20Rep1-17_gamma50,Hop20Rep1-17,20,1,17,tdg_selection_no_candidate_vs_random,1024,45,50,90,15,70,0,5
Hop20Rep1-17_gamma75,Hop20Rep1-17,20,1,17,tdg_selection_no_candidate_vs_random,1024,45,75,90,15,70,0,5
Hop20Rep1-17_gamma100,Hop20Rep1-17,20,1,17,tdg_selection_no_candidate_vs_random,1024,45,100,90,15,70,0,5
Hop20Rep1-18_gamma0,Hop20Rep1-18,20,1,18,tdg_selection_no_candidate_vs_random,1024,45,0,90,15,70,0,5
Hop20Rep1-18_gamma25,Hop20Rep1-18,20,1,18,tdg_selection_no_candidate_vs_random,1024,45,25,90,15,70,0,5
Hop20Rep1-18_gamma50,Hop20Rep1-18,20,1,18,tdg_selection_no_candidate_vs_random,1024,45,50,90,15,70,0,5
Hop20Rep1-18_gamma75,Hop20Rep1-18,20,1,18,tdg_selection_no_candidate_vs_random,1024,45,75,90,15,70,0,5
Hop20Rep1-18_gamma100,Hop20Rep1-18,20,1,18,tdg_selection_no_candidate_vs_random,1024,45,100,90,15,70,0,5
Hop20Rep1-19_gamma0,Hop20Rep1-19,20,1,19,tdg_selection_no_candidate_vs_random,1024,45,0,90,15,70,0,5
Hop20Rep1-19_gamma25,Hop20Rep1-19,20,1,19,tdg_selection_no_candidate_vs_random,1024,45,25,90,15,70,0,5
Hop20Rep1-19_gamma50,Hop20Rep1-19,20,1,19,tdg_selection_no_candidate_vs_random,1024,45,50,90,15,70,0,5
Hop20Rep1-19_gamma75,Hop20Rep1-19,20,1,19,tdg_selection_no_candidate_vs_random,1024,45,75,90,15,70,0,5
Hop20Rep1-19_gamma100,Hop20Rep1-19,20,1,19,tdg_selection_no_candidate_vs_random,1024,45,100,90,15,70,0,5
Hop20Rep2-0_gamma0,Hop20Rep2-0,20,2,0,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-0_gamma25,Hop20Rep2-0,20,2,0,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-0_gamma50,Hop20Rep2-0,20,2,0,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-0_gamma75,Hop20Rep2-0,20,2,0,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-0_gamma100,Hop20Rep2-0,20,2,0,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-1_gamma0,Hop20Rep2-1,20,2,1,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-1_gamma25,Hop20Rep2-1,20,2,1,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-1_gamma50,Hop20Rep2-1,20,2,1,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-1_gamma75,Hop20Rep2-1,20,2,1,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-1_gamma100,Hop20Rep2-1,20,2,1,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-2_gamma0,Hop20Rep2-2,20,2,2,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-2_gamma25,Hop20Rep2-2,20,2,2,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-2_gamma50,Hop20Rep2-2,20,2,2,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-2_gamma75,Hop20Rep2-2,20,2,2,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-2_gamma100,Hop20Rep2-2,20,2,2,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-3_gamma0,Hop20Rep2-3,20,2,3,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-3_gamma25,Hop20Rep2-3,20,2,3,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-3_gamma50,Hop20Rep2-3,20,2,3,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-3_gamma75,Hop20Rep2-3,20,2,3,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-3_gamma100,Hop20Rep2-3,20,2,3,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-4_gamma0,Hop20Rep2-4,20,2,4,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-4_gamma25,Hop20Rep2-4,20,2,4,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-4_gamma50,Hop20Rep2-4,20,2,4,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-4_gamma75,Hop20Rep2-4,20,2,4,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-4_gamma100,Hop20Rep2-4,20,2,4,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-5_gamma0,Hop20Rep2-5,20,2,5,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-5_gamma25,Hop20Rep2-5,20,2,5,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-5_gamma50,Hop20Rep2-5,20,2,5,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-5_gamma75,Hop20Rep2-5,20,2,5,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-5_gamma100,Hop20Rep2-5,20,2,5,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-6_gamma0,Hop20Rep2-6,20,2,6,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-6_gamma25,Hop20Rep2-6,20,2,6,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-6_gamma50,Hop20Rep2-6,20,2,6,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-6_gamma75,Hop20Rep2-6,20,2,6,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-6_gamma100,Hop20Rep2-6,20,2,6,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-7_gamma0,Hop20Rep2-7,20,2,7,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-7_gamma25,Hop20Rep2-7,20,2,7,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-7_gamma50,Hop20Rep2-7,20,2,7,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-7_gamma75,Hop20Rep2-7,20,2,7,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-7_gamma100,Hop20Rep2-7,20,2,7,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-8_gamma0,Hop20Rep2-8,20,2,8,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-8_gamma25,Hop20Rep2-8,20,2,8,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-8_gamma50,Hop20Rep2-8,20,2,8,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-8_gamma75,Hop20Rep2-8,20,2,8,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-8_gamma100,Hop20Rep2-8,20,2,8,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-9_gamma0,Hop20Rep2-9,20,2,9,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-9_gamma25,Hop20Rep2-9,20,2,9,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-9_gamma50,Hop20Rep2-9,20,2,9,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-9_gamma75,Hop20Rep2-9,20,2,9,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-9_gamma100,Hop20Rep2-9,20,2,9,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-10_gamma0,Hop20Rep2-10,20,2,10,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-10_gamma25,Hop20Rep2-10,20,2,10,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-10_gamma50,Hop20Rep2-10,20,2,10,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-10_gamma75,Hop20Rep2-10,20,2,10,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-10_gamma100,Hop20Rep2-10,20,2,10,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-11_gamma0,Hop20Rep2-11,20,2,11,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-11_gamma25,Hop20Rep2-11,20,2,11,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-11_gamma50,Hop20Rep2-11,20,2,11,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-11_gamma75,Hop20Rep2-11,20,2,11,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-11_gamma100,Hop20Rep2-11,20,2,11,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-12_gamma0,Hop20Rep2-12,20,2,12,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-12_gamma25,Hop20Rep2-12,20,2,12,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-12_gamma50,Hop20Rep2-12,20,2,12,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-12_gamma75,Hop20Rep2-12,20,2,12,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-12_gamma100,Hop20Rep2-12,20,2,12,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-13_gamma0,Hop20Rep2-13,20,2,13,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-13_gamma25,Hop20Rep2-13,20,2,13,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-13_gamma50,Hop20Rep2-13,20,2,13,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-13_gamma75,Hop20Rep2-13,20,2,13,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-13_gamma100,Hop20Rep2-13,20,2,13,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-14_gamma0,Hop20Rep2-14,20,2,14,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-14_gamma25,Hop20Rep2-14,20,2,14,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-14_gamma50,Hop20Rep2-14,20,2,14,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-14_gamma75,Hop20Rep2-14,20,2,14,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-14_gamma100,Hop20Rep2-14,20,2,14,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-15_gamma0,Hop20Rep2-15,20,2,15,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-15_gamma25,Hop20Rep2-15,20,2,15,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-15_gamma50,Hop20Rep2-15,20,2,15,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-15_gamma75,Hop20Rep2-15,20,2,15,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-15_gamma100,Hop20Rep2-15,20,2,15,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-16_gamma0,Hop20Rep2-16,20,2,16,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-16_gamma25,Hop20Rep2-16,20,2,16,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-16_gamma50,Hop20Rep2-16,20,2,16,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-16_gamma75,Hop20Rep2-16,20,2,16,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-16_gamma100,Hop20Rep2-16,20,2,16,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-17_gamma0,Hop20Rep2-17,20,2,17,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-17_gamma25,Hop20Rep2-17,20,2,17,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-17_gamma50,Hop20Rep2-17,20,2,17,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-17_gamma75,Hop20Rep2-17,20,2,17,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-17_gamma100,Hop20Rep2-17,20,2,17,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-18_gamma0,Hop20Rep2-18,20,2,18,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-18_gamma25,Hop20Rep2-18,20,2,18,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-18_gamma50,Hop20Rep2-18,20,2,18,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-18_gamma75,Hop20Rep2-18,20,2,18,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-18_gamma100,Hop20Rep2-18,20,2,18,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep2-19_gamma0,Hop20Rep2-19,20,2,19,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop20Rep2-19_gamma25,Hop20Rep2-19,20,2,19,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop20Rep2-19_gamma50,Hop20Rep2-19,20,2,19,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop20Rep2-19_gamma75,Hop20Rep2-19,20,2,19,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop20Rep2-19_gamma100,Hop20Rep2-19,20,2,19,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop20Rep4-0_gamma0,Hop20Rep4-0,20,4,0,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop20Rep4-0_gamma25,Hop20Rep4-0,20,4,0,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop20Rep4-0_gamma50,Hop20Rep4-0,20,4,0,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop20Rep4-0_gamma75,Hop20Rep4-0,20,4,0,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop20Rep4-0_gamma100,Hop20Rep4-0,20,4,0,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop20Rep4-1_gamma0,Hop20Rep4-1,20,4,1,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop20Rep4-1_gamma25,Hop20Rep4-1,20,4,1,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop20Rep4-1_gamma50,Hop20Rep4-1,20,4,1,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop20Rep4-1_gamma75,Hop20Rep4-1,20,4,1,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop20Rep4-1_gamma100,Hop20Rep4-1,20,4,1,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop20Rep4-2_gamma0,Hop20Rep4-2,20,4,2,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop20Rep4-2_gamma25,Hop20Rep4-2,20,4,2,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop20Rep4-2_gamma50,Hop20Rep4-2,20,4,2,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop20Rep4-2_gamma75,Hop20Rep4-2,20,4,2,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop20Rep4-2_gamma100,Hop20Rep4-2,20,4,2,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop20Rep4-3_gamma0,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop20Rep4-3_gamma25,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop20Rep4-3_gamma50,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop20Rep4-3_gamma75,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop20Rep4-3_gamma100,Hop20Rep4-3,20,4,3,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop20Rep4-4_gamma0,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop20Rep4-4_gamma25,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop20Rep4-4_gamma50,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop20Rep4-4_gamma75,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop20Rep4-4_gamma100,Hop20Rep4-4,20,4,4,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop20Rep4-5_gamma0,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop20Rep4-5_gamma25,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop20Rep4-5_gamma50,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop20Rep4-5_gamma75,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop20Rep4-5_gamma100,Hop20Rep4-5,20,4,5,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop20Rep4-6_gamma0,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop20Rep4-6_gamma25,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop20Rep4-6_gamma50,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop20Rep4-6_gamma75,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop20Rep4-6_gamma100,Hop20Rep4-6,20,4,6,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop20Rep4-7_gamma0,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop20Rep4-7_gamma25,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop20Rep4-7_gamma50,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop20Rep4-7_gamma75,Hop20Rep4-7,20,4,7,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
