run_id,dataset,hop,rep,seed,algorithm,query_count,lambda,gamma,theta_percentile,impact_weight,conflict_threshold,random_seed,max_iterations
Hop40Rep2-3_gamma100,Hop40Rep2-3,40,2,3,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-4_gamma0,Hop40Rep2-4,40,2,4,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-4_gamma25,Hop40Rep2-4,40,2,4,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-4_gamma50,Hop40Rep2-4,40,2,4,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-4_gamma75,Hop40Rep2-4,40,2,4,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-4_gamma100,Hop40Rep2-4,40,2,4,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-5_gamma0,Hop40Rep2-5,40,2,5,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-5_gamma25,Hop40Rep2-5,40,2,5,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-5_gamma50,Hop40Rep2-5,40,2,5,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-5_gamma75,Hop40Rep2-5,40,2,5,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-5_gamma100,Hop40Rep2-5,40,2,5,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-6_gamma0,Hop40Rep2-6,40,2,6,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-6_gamma25,Hop40Rep2-6,40,2,6,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-6_gamma50,Hop40Rep2-6,40,2,6,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-6_gamma75,Hop40Rep2-6,40,2,6,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-6_gamma100,Hop40Rep2-6,40,2,6,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-7_gamma0,Hop40Rep2-7,40,2,7,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-7_gamma25,Hop40Rep2-7,40,2,7,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-7_gamma50,Hop40Rep2-7,40,2,7,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-7_gamma75,Hop40Rep2-7,40,2,7,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-7_gamma100,Hop40Rep2-7,40,2,7,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-8_gamma0,Hop40Rep2-8,40,2,8,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-8_gamma25,Hop40Rep2-8,40,2,8,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-8_gamma50,Hop40Rep2-8,40,2,8,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-8_gamma75,Hop40Rep2-8,40,2,8,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-8_gamma100,Hop40Rep2-8,40,2,8,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-9_gamma0,Hop40Rep2-9,40,2,9,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-9_gamma25,Hop40Rep2-9,40,2,9,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-9_gamma50,Hop40Rep2-9,40,2,9,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-9_gamma75,Hop40Rep2-9,40,2,9,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-9_gamma100,Hop40Rep2-9,40,2,9,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-10_gamma0,Hop40Rep2-10,40,2,10,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-10_gamma25,Hop40Rep2-10,40,2,10,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-10_gamma50,Hop40Rep2-10,40,2,10,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-10_gamma75,Hop40Rep2-10,40,2,10,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-10_gamma100,Hop40Rep2-10,40,2,10,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-11_gamma0,Hop40Rep2-11,40,2,11,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-11_gamma25,Hop40Rep2-11,40,2,11,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-11_gamma50,Hop40Rep2-11,40,2,11,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-11_gamma75,Hop40Rep2-11,40,2,11,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-11_gamma100,Hop40Rep2-11,40,2,11,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-12_gamma0,Hop40Rep2-12,40,2,12,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-12_gamma25,Hop40Rep2-12,40,2,12,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-12_gamma50,Hop40Rep2-12,40,2,12,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-12_gamma75,Hop40Rep2-12,40,2,12,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-12_gamma100,Hop40Rep2-12,40,2,12,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-13_gamma0,Hop40Rep2-13,40,2,13,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-13_gamma25,Hop40Rep2-13,40,2,13,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-13_gamma50,Hop40Rep2-13,40,2,13,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-13_gamma75,Hop40Rep2-13,40,2,13,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-13_gamma100,Hop40Rep2-13,40,2,13,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-14_gamma0,Hop40Rep2-14,40,2,14,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-14_gamma25,Hop40Rep2-14,40,2,14,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-14_gamma50,Hop40Rep2-14,40,2,14,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-14_gamma75,Hop40Rep2-14,40,2,14,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-14_gamma100,Hop40Rep2-14,40,2,14,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-15_gamma0,Hop40Rep2-15,40,2,15,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-15_gamma25,Hop40Rep2-15,40,2,15,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-15_gamma50,Hop40Rep2-15,40,2,15,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-15_gamma75,Hop40Rep2-15,40,2,15,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-15_gamma100,Hop40Rep2-15,40,2,15,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-16_gamma0,Hop40Rep2-16,40,2,16,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-16_gamma25,Hop40Rep2-16,40,2,16,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-16_gamma50,Hop40Rep2-16,40,2,16,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-16_gamma75,Hop40Rep2-16,40,2,16,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-16_gamma100,Hop40Rep2-16,40,2,16,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-17_gamma0,Hop40Rep2-17,40,2,17,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-17_gamma25,Hop40Rep2-17,40,2,17,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-17_gamma50,Hop40Rep2-17,40,2,17,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-17_gamma75,Hop40Rep2-17,40,2,17,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-17_gamma100,Hop40Rep2-17,40,2,17,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-18_gamma0,Hop40Rep2-18,40,2,18,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-18_gamma25,Hop40Rep2-18,40,2,18,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-18_gamma50,Hop40Rep2-18,40,2,18,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-18_gamma75,Hop40Rep2-18,40,2,18,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-18_gamma100,Hop40Rep2-18,40,2,18,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep2-19_gamma0,Hop40Rep2-19,40,2,19,tdg_selection_no_candidate_vs_random,2048,45,0,90,15,70,0,5
Hop40Rep2-19_gamma25,Hop40Rep2-19,40,2,19,tdg_selection_no_candidate_vs_random,2048,45,25,90,15,70,0,5
Hop40Rep2-19_gamma50,Hop40Rep2-19,40,2,19,tdg_selection_no_candidate_vs_random,2048,45,50,90,15,70,0,5
Hop40Rep2-19_gamma75,Hop40Rep2-19,40,2,19,tdg_selection_no_candidate_vs_random,2048,45,75,90,15,70,0,5
Hop40Rep2-19_gamma100,Hop40Rep2-19,40,2,19,tdg_selection_no_candidate_vs_random,2048,45,100,90,15,70,0,5
Hop40Rep4-0_gamma0,Hop40Rep4-0,40,4,0,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-0_gamma25,Hop40Rep4-0,40,4,0,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-0_gamma50,Hop40Rep4-0,40,4,0,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-0_gamma75,Hop40Rep4-0,40,4,0,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-0_gamma100,Hop40Rep4-0,40,4,0,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-1_gamma0,Hop40Rep4-1,40,4,1,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-1_gamma25,Hop40Rep4-1,40,4,1,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-1_gamma50,Hop40Rep4-1,40,4,1,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-1_gamma75,Hop40Rep4-1,40,4,1,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-1_gamma100,Hop40Rep4-1,40,4,1,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-2_gamma0,Hop40Rep4-2,40,4,2,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-2_gamma25,Hop40Rep4-2,40,4,2,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-2_gamma50,Hop40Rep4-2,40,4,2,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-2_gamma75,Hop40Rep4-2,40,4,2,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-2_gamma100,Hop40Rep4-2,40,4,2,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-3_gamma0,Hop40Rep4-3,40,4,3,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-3_gamma25,Hop40Rep4-3,40,4,3,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-3_gamma50,Hop40Rep4-3,40,4,3,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-3_gamma75,Hop40Rep4-3,40,4,3,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-3_gamma100,Hop40Rep4-3,40,4,3,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-4_gamma0,Hop40Rep4-4,40,4,4,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-4_gamma25,Hop40Rep4-4,40,4,4,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-4_gamma50,Hop40Rep4-4,40,4,4,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-4_gamma75,Hop40Rep4-4,40,4,4,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-4_gamma100,Hop40Rep4-4,40,4,4,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-5_gamma0,Hop40Rep4-5,40,4,5,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-5_gamma25,Hop40Rep4-5,40,4,5,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-5_gamma50,Hop40Rep4-5,40,4,5,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-5_gamma75,Hop40Rep4-5,40,4,5,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-5_gamma100,Hop40Rep4-5,40,4,5,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-6_gamma0,Hop40Rep4-6,40,4,6,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-6_gamma25,Hop40Rep4-6,40,4,6,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-6_gamma50,Hop40Rep4-6,40,4,6,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-6_gamma75,Hop40Rep4-6,40,4,6,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-6_gamma100,Hop40Rep4-6,40,4,6,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-7_gamma0,Hop40Rep4-7,40,4,7,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-7_gamma25,Hop40Rep4-7,40,4,7,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-7_gamma50,Hop40Rep4-7,40,4,7,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-7_gamma75,Hop40Rep4-7,40,4,7,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-7_gamma100,Hop40Rep4-7,40,4,7,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-8_gamma0,Hop40Rep4-8,40,4,8,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-8_gamma25,Hop40Rep4-8,40,4,8,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-8_gamma50,Hop40Rep4-8,40,4,8,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-8_gamma75,Hop40Rep4-8,40,4,8,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-8_gamma100,Hop40Rep4-8,40,4,8,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-9_gamma0,Hop40Rep4-9,40,4,9,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-9_gamma25,Hop40Rep4-9,40,4,9,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-9_gamma50,Hop40Rep4-9,40,4,9,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-9_gamma75,Hop40Rep4-9,40,4,9,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-9_gamma100,Hop40Rep4-9,40,4,9,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-10_gamma0,Hop40Rep4-10,40,4,10,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-10_gamma25,Hop40Rep4-10,40,4,10,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-10_gamma50,Hop40Rep4-10,40,4,10,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-10_gamma75,Hop40Rep4-10,40,4,10,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-10_gamma100,Hop40Rep4-10,40,4,10,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-11_gamma0,Hop40Rep4-11,40,4,11,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-11_gamma25,Hop40Rep4-11,40,4,11,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-11_gamma50,Hop40Rep4-11,40,4,11,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-11_gamma75,Hop40Rep4-11,40,4,11,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-11_gamma100,Hop40Rep4-11,40,4,11,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-12_gamma0,Hop40Rep4-12,40,4,12,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-12_gamma25,Hop40Rep4-12,40,4,12,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-12_gamma50,Hop40Rep4-12,40,4,12,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-12_gamma75,Hop40Rep4-12,40,4,12,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-12_gamma100,Hop40Rep4-12,40,4,12,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-13_gamma0,Hop40Rep4-13,40,4,13,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-13_gamma25,Hop40Rep4-13,40,4,13,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-13_gamma50,Hop40Rep4-13,40,4,13,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-13_gamma75,Hop40Rep4-13,40,4,13,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-13_gamma100,Hop40Rep4-13,40,4,13,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-14_gamma0,Hop40Rep4-14,40,4,14,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-14_gamma25,Hop40Rep4-14,40,4,14,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-14_gamma50,Hop40Rep4-14,40,4,14,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-14_gamma75,Hop40Rep4-14,40,4,14,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-14_gamma100,Hop40Rep4-14,40,4,14,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-15_gamma0,Hop40Rep4-15,40,4,15,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-15_gamma25,Hop40Rep4-15,40,4,15,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-15_gamma50,Hop40Rep4-15,40,4,15,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-15_gamma75,Hop40Rep4-15,40,4,15,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-15_gamma100,Hop40Rep4-15,40,4,15,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-16_gamma0,Hop40Rep4-16,40,4,16,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-16_gamma25,Hop40Rep4-16,40,4,16,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-16_gamma50,Hop40Rep4-16,40,4,16,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-16_gamma75,Hop40Rep4-16,40,4,16,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-16_gamma100,Hop40Rep4-16,40,4,16,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-17_gamma0,Hop40Rep4-17,40,4,17,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-17_gamma25,Hop40Rep4-17,40,4,17,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-17_gamma50,Hop40Rep4-17,40,4,17,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-17_gamma75,Hop40Rep4-17,40,4,17,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-17_gamma100,Hop40Rep4-17,40,4,17,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-18_gamma0,Hop40Rep4-18,40,4,18,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-18_gamma25,Hop40Rep4-18,40,4,18,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-18_gamma50,Hop40Rep4-18,40,4,18,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-18_gamma75,Hop40Rep4-18,40,4,18,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-18_gamma100,Hop40Rep4-18,40,4,18,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
Hop40Rep4-19_gamma0,Hop40Rep4-19,40,4,19,tdg_selection_no_candidate_vs_random,4096,45,0,90,15,70,0,5
Hop40Rep4-19_gamma25,Hop40Rep4-19,40,4,19,tdg_selection_no_candidate_vs_random,4096,45,25,90,15,70,0,5
Hop40Rep4-19_gamma50,Hop40Rep4-19,40,4,19,tdg_selection_no_candidate_vs_random,4096,45,50,90,15,70,0,5
Hop40Rep4-19_gamma75,Hop40Rep4-19,40,4,19,tdg_selection_no_candidate_vs_random,4096,45,75,90,15,70,0,5
Hop40Rep4-19_gamma100,Hop40Rep4-19,40,4,19,tdg_selection_no_candidate_vs_random,4096,45,100,90,15,70,0,5
